parent_lei,parent_name,child_lei,child_name,child_company_number,relationship_type,in_downloaded_corpus
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,213800ZUJ98EFZ9DF930,AVIVA CENTRAL SERVICES UK LIMITED,03259447,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,375OYQ6H0Q4PK394M105,AVIVA EQUITY RELEASE UK LIMITED,03286484,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,5493006NO0E0RU0BSO29,AVIVA UKGI INVESTMENTS LTD,02247671,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,5493007CDYM7I1M5DZ80,AVIVA INVESTMENT SOLUTIONS UK LIMITED,06389025,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,5493008NEQ31JQSE1K52,AVIVA GROUP HOLDINGS LIMITED,01555746,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,549300F7DBOD216GB097,AVIVA STAFF PENSION TRUSTEE LIMITED,01438185,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,549300KTLIAIKSMMBO32,AVIVA ADMINISTRATION LIMITED,03424940,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,549300NYP1X2VF6BTW90,FRIENDS LIFE AND PENSIONS LIMITED,00475201,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,IHNZN3GVPQJ4BFKMDO95,AVIVA LIFE & PENSIONS UK LIMITED,03253947,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,WJHQ8HJCNBR1V6EQ1R27,AVIVA INVESTORS GLOBAL SERVICES LIMITED,01151805,IS_DIRECTLY_CONSOLIDATED_BY,False
YF0Y5B0IB8SM0ZFG9G81,AVIVA PLC,YVWKAYL3K13YWXAVNZ95,FRIENDS LIFE LIMITED,04096141,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,213800GNABQM2M887812,ADM INVESTOR SERVICES INTERNATIONAL LIMITED,02547805,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,213800UXM6VR4FN28Z39,ADM WILD UK LIMITED,02672448,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,213800VWG7AO5BN2AA65,FUERST DAY LAWSON LIMITED,00607374,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,254900AX2C4PUQ4M8V77,TOTALLY NATURAL SOLUTIONS LTD,08410460,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,529900370VKD5KX7R188,ADM AGRICULTURE LIMITED,00904957,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,5493003UK3DBNRS7F717,ARCHER DANIELS MIDLAND (UK) LIMITED,01090901,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,549300BZE563GRV83481,PURA FOODS LIMITED,02158570,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,549300CLL5K59ILSVL64,ARCHER DANIELS MIDLAND ERITH LIMITED,00159486,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,549300PBE3C30QWPET83,ADM PROTEXIN LIMITED,01122942,IS_DIRECTLY_CONSOLIDATED_BY,False
549300LO13MQ9HYSTR83,ARCHER-DANIELS-MIDLAND COMPANY,549300WHTHBDO120XJ46,ADM MILLING LIMITED,02445197,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",21380019CML8X4434616,CALM TREASURY HOLDINGS LIMITED,09787086,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",2138004OB9M9TL96L181,MMC SECURITIES LIMITED,01116930,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",2138004W3H2168MBE686,CALM FINANCE HOLDINGS LIMITED,06719097,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",2138005TW367EHU4UY96,MMC INTERNATIONAL LIMITED,03699550,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",2138006SO4JRFJ7WKG34,JLT WEALTH MANAGEMENT LIMITED,03876529,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",2138007X6O1YVTOGZE94,CARDANO HOLDING LIMITED,09740394,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",2138008UWQZ6AVLMHN26,MERCER AFRICA LIMITED,09093306,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800CDTWE98WGDPY11,MERCER ALTERNATIVES LIMITED,03471298,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800DG3XQI5OHDG690,MMC CAPITAL SOLUTIONS UK LIMITED,08728337,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800ELBQZYS85L2C05,GUY CARPENTER & COMPANY LIMITED,00335308,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800EUCGPGKGU56286,MMC FINANCE UK LIMITED,05843878,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800IVT16C5ICBZS66,OLIVER WYMAN LIMITED,02995605,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800IX16L7B7SBQZ26,MARSH LIMITED,01507274,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800JIVPB31RR4QK13,MMC FINANCE (US) LIMITED,09409156,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800JSA89Y5RGNAX77,MARSH MCLENNAN REGIONAL HOLDINGS LIMITED,13692557,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800P834FNX82EOX88,JLT PERU WHOLESALE LIMITED,05141565,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800P851UZCLVK4X17,MMC INTERNATIONAL TREASURY CENTRE LIMITED,05897457,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800QT5OWNTTW9B246,JLT LATIN AMERICAN HOLDINGS LIMITED,02604758,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800RSIZGJLW4E3S66,MMC HOLDINGS (UK) LIMITED,09831612,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800T6MMR46KXQWR88,MARSH CORPORATE SERVICES LIMITED,00439526,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800TGYWZHG9KPJO17,FUNDHOUSE BESPOKE LIMITED,10893119,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800UK9HYUCQ919I36,MMC FINANCE HOLDINGS (US) LIMITED,09409135,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800V75NKPVRS1XK51,CASCADE REGIONAL HOLDINGS LIMITED,10284928,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800VU2KBRQD45KG11,MARSH & MCLENNAN COMPANIES UK LIMITED,03053550,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800XRWB6SDDCZZ434,JLT GROUP HOLDINGS LIMITED,01679424,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",213800Y8ZDXBTHEIVW06,MERCER RISK MANAGEMENT LIMITED,09050863,IS_DIRECTLY_CONSOLIDATED_BY,False
549300XMP3KDCKJXIU47,"MARSH & MCLENNAN COMPANIES, INC.",549300YQE0KO6ODXA245,NOW:PENSION TRUSTEE LTD.,07768841,IS_DIRECTLY_CONSOLIDATED_BY,False
LAXUQCHT4FH58LRZDY46,ENGIE,213800LQJA72KRTW2992,STORENGY UK LIMITED,06311795,IS_DIRECTLY_CONSOLIDATED_BY,False
LAXUQCHT4FH58LRZDY46,ENGIE,5493008V893VA224W634,FIRST HYDRO COMPANY,02444277,IS_DIRECTLY_CONSOLIDATED_BY,False
LAXUQCHT4FH58LRZDY46,ENGIE,549300FPO0TOFSVYTL81,ENGIE GAS SHIPPER LIMITED,03814488,IS_DIRECTLY_CONSOLIDATED_BY,False
LAXUQCHT4FH58LRZDY46,ENGIE,549300OQT5EYR8YM6K76,ENGIE SERVICES LIMITED,00598379,IS_DIRECTLY_CONSOLIDATED_BY,False
LAXUQCHT4FH58LRZDY46,ENGIE,549300WNYNIK2NGBPG19,DEESIDE POWER (UK) LIMITED,08887001,IS_DIRECTLY_CONSOLIDATED_BY,False
XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,5299006GNI5MYGK74Q66,VAMED HEALTH PROJECTS UK LIMITED,10587588,IS_DIRECTLY_CONSOLIDATED_BY,False
XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,5299007UTHSOYE0W7D22,AVENSYS UK LTD,05320267,IS_DIRECTLY_CONSOLIDATED_BY,False
XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,529900H7GR9KKHV9Z165,CALEA UK LIMITED,02506615,IS_DIRECTLY_CONSOLIDATED_BY,False
XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,529900I6G494JYIC7978,AVENSYS UK TRAINING LIMITED,09870529,IS_DIRECTLY_CONSOLIDATED_BY,False
XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,529900IQ3NYSD08O6G73,AUDERE MEDICAL SERVICES LIMITED,04328849,IS_DIRECTLY_CONSOLIDATED_BY,False
XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,529900NEX4ZUHXE14W40,IHSS LIMITED,05233636,IS_DIRECTLY_CONSOLIDATED_BY,False
XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,529900XL9YJ045QPDL24,FHC (HOLDINGS) LIMITED,00886829,IS_DIRECTLY_CONSOLIDATED_BY,False
XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,529900YN2I1LHYRV6M44,AVENSYS UK GROUP LIMITED,09870525,IS_DIRECTLY_CONSOLIDATED_BY,False
XDFJ0CYCOO1FXRFTQS51,Fresenius SE & Co. KGaA,549300BCK5HHNDTXR523,FRESENIUS KABI LIMITED,02182135,IS_DIRECTLY_CONSOLIDATED_BY,False
CYSD4L2598RQ9BPPCB72,CITIBANK OVERSEAS INVESTMENT CORPORATION,549300U8H3KN0K301B23,CITIBANK UK LIMITED,11283101,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PHUU0ZZWO8EO07,GEA Group Aktiengesellschaft,529900127I7LZDRE9233,GEA PROCESS ENGINEERING LIMITED,01275022,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PHUU0ZZWO8EO07,GEA Group Aktiengesellschaft,529900EC1KOC5CICCI19,GEA REFRIGERATION UK LIMITED,01730289,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PHUU0ZZWO8EO07,GEA Group Aktiengesellschaft,529900L44LBWUCS1A073,GEA MECHANICAL EQUIPMENT UK LIMITED,00611624,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PHUU0ZZWO8EO07,GEA Group Aktiengesellschaft,529900QI5ZXQLXEDRY05,GEA FARM TECHNOLOGIES (UK) LTD,00999260,IS_DIRECTLY_CONSOLIDATED_BY,False
549300PHUU0ZZWO8EO07,GEA Group Aktiengesellschaft,529900U9J3OSQW8YW021,GEA FOOD SOLUTIONS UK & IRELAND LTD,03278948,IS_DIRECTLY_CONSOLIDATED_BY,False
5299005CHJZ14D4FDJ62,Siemens Energy AG,21380034AM15UNA7I430,INDUSTRIAL TURBINE COMPANY (UK) LIMITED,09003402,IS_DIRECTLY_CONSOLIDATED_BY,False
5299005CHJZ14D4FDJ62,Siemens Energy AG,529900HU060EDAERQH26,SIEMENS ENERGY INDUSTRIAL TURBOMACHINERY LIMITED,04729734,IS_DIRECTLY_CONSOLIDATED_BY,False
5299005CHJZ14D4FDJ62,Siemens Energy AG,529900JBTVJ0QAFBTB19,SIEMENS GAMESA RENEWABLE ENERGY LIMITED,10253129,IS_DIRECTLY_CONSOLIDATED_BY,False
5299005CHJZ14D4FDJ62,Siemens Energy AG,529900R18A1LYQAJ1025,SIEMENS ENERGY LIMITED,00631825,IS_DIRECTLY_CONSOLIDATED_BY,False
5299005CHJZ14D4FDJ62,Siemens Energy AG,529900R9H69320NY0Q21,MATERIALS SOLUTIONS LIMITED,09364823,IS_DIRECTLY_CONSOLIDATED_BY,False
5493003UOETFYRONLG31,RELIANCE INDUSTRIES LIMITED,254900WB9F3303L38961,RELIANCE GLOBAL ENERGY SERVICES LIMITED,06626084,IS_DIRECTLY_CONSOLIDATED_BY,False
52990098TR1QJBWIYG58,MAHLE GmbH,52990095KXI9S3E04Z87,MAHLE AFTERMARKET LIMITED,06739653,IS_DIRECTLY_CONSOLIDATED_BY,False
52990098TR1QJBWIYG58,MAHLE GmbH,529900AL53IA1Q9GZH27,MAHLE FILTER SYSTEMS UK LIMITED,01550410,IS_DIRECTLY_CONSOLIDATED_BY,False
52990098TR1QJBWIYG58,MAHLE GmbH,529900DS2DW0T427F760,MAHLE POWERTRAIN LIMITED,03565155,IS_DIRECTLY_CONSOLIDATED_BY,False
52990098TR1QJBWIYG58,MAHLE GmbH,529900H9PJI3FDYNY431,MAHLE INDUSTRIES UK LIMITED,06433638,IS_DIRECTLY_CONSOLIDATED_BY,False
52990098TR1QJBWIYG58,MAHLE GmbH,529900WLNBVEBVP6OY67,MAHLE ENGINE SYSTEMS UK LIMITED,06080706,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,2FHSX229PLPMHZ0Q3R04,GE ENERGY POWER CONVERSION UK LIMITED,05571739,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,39MCOC43REWU7FXHQ382,GE AVIATION UK,06051522,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,529900QXIIT5Z64FHA25,GENERAL ELECTRIC UK HOLDINGS LTD.,04267912,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,5493004SW37DVC6SAW58,GEH HOLDINGS,05414492,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,549300BCY43HOIW2W946,GE AVIATION SYSTEMS GROUP LIMITED,05138145,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,549300BFH6UE4CROCT97,GE VERNOVA PENSION TRUST LIMITED,03579649,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,549300QVM3V434ZQJW13,IGE USA HOLDINGS,09690010,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,549300WRXMSU4ZHPL714,GE CAPITAL INTERNATIONAL LIMITED,09666326,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,CGTBS7SBCF3N8JOGDY70,GE UK GROUP,06486634,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,RCOVJQIBFVXNY7PAPC42,GE MEDICAL SYSTEMS LIMITED,00252567,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,SLKR86JNU86MDTWEYB50,GE LIGHTING LIMITED,02072152,IS_DIRECTLY_CONSOLIDATED_BY,False
3C7474T6CDKPR9K6YT90,GENERAL ELECTRIC COMPANY,VRA3J77FZVM3XWZYY091,GE HEALTHCARE LIMITED,01002610,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,529900325LER05U9YD34,HAY HOUSE UK LIMITED,04567610,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,5299004NU7DNRT9M4K21,PENGUIN BOOKS LIMITED,00861590,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,5299004VG19C6PIPX870,THE RANDOM HOUSE GROUP LIMITED,00954009,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,5299006DIO5VDD7GHP18,BMG RIGHTS MANAGEMENT SERVICES (UK) LIMITED,00946978,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,5299008SSRSEMTIXO106,STRIPES PUBLISHING LIMITED,05464522,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,529900BESQNB2S6N5F59,PENGUIN RANDOM HOUSE LIMITED,00734421,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,529900EF8V4SPESGFL37,Rough Guides Limited (The),01969090,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,529900F4VNICKN0T2417,BMG RIGHTS MANAGEMENT (UK) LIMITED,06705101,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,529900QGTH0LCUZWS208,PRINOVIS UK LIMITED,05063783,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,529900QW5KKZKHOITM86,BERTELSMANN UK LIMITED,03185285,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,529900SQB2NY21RMRW61,CATERPILLAR BOOKS LTD,04642292,IS_DIRECTLY_CONSOLIDATED_BY,False
5299001BUUGXAREGE533,Bertelsmann SE & Co. KGaA,529900YXJR7PK2NJWA29,LITTLE TIGER PRESS LIMITED,05464513,IS_DIRECTLY_CONSOLIDATED_BY,False
549300VZCL1HTH4O4Y49,Henkel AG & Co. KGaA,529900UVPBBR5ZT2RK61,HENKEL INDUSTRIAL ADHESIVES LTD,06520477,IS_DIRECTLY_CONSOLIDATED_BY,False
549300VZCL1HTH4O4Y49,Henkel AG & Co. KGaA,529900YQNV78NXANRR03,HENKEL LIMITED,00215496,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,2138001S874P3WKNCV04,BRITISH AMERICAN TOBACCO INTERNATIONAL HOLDINGS (UK) LIMITED,00086661,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,2138002355GFTVDT3I09,B.A.T INDUSTRIES P.L.C.,00233112,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800298B1BSZP4H254,NICOVENTURES TRADING LIMITED,06665343,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,21380041YBGOQDFAC823,B.A.T. INTERNATIONAL FINANCE P.L.C.,01060930,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,2138007XVJNWWNBL9O44,ROTHMANS INTERNATIONAL ENTERPRISES LIMITED,02694154,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800D56CDVTPTJJ720,NICOVENTURES HOLDINGS LIMITED,08318038,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800LMO4G4SGV12J35,WESTON INVESTMENT COMPANY LIMITED,00179244,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800M5MYIVPDTPLE03,NICOVENTURES RETAIL (UK) LIMITED,10235033,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800M7P82ERM2OLT81,MYDDLETON INVESTMENT COMPANY LIMITED,00207434,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800OFAHZ8213M6D24,BRITISH AMERICAN TOBACCO EXPORTS LIMITED,05203113,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800OMMIS2SMS6GH89,BTOMORROW VENTURES LIMITED,12068843,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800PBC3JAY7M62H32,BRITISH AMERICAN TOBACCO (GLP) LIMITED,06238103,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800Q219U2AZ7CHB56,BRITISH AMERICAN TOBACCO (2009) LIMITED,07069075,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800QBB5FT1WMREA08,B.A.T (U.K. AND EXPORT) LIMITED,00239762,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800TRMRK1926IPZ46,NICOVATIONS LIMITED,07412694,IS_DIRECTLY_CONSOLIDATED_BY,False
213800FKA5MF17RJKT63,BRITISH AMERICAN TOBACCO P.L.C.,213800X96FS8DZ3REQ79,BRITISH AMERICAN TOBACCO UK LIMITED,02346565,IS_DIRECTLY_CONSOLIDATED_BY,False
969500MMPQVHK671GT54,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,52990017FMIHKGHEQ214,AIR LIQUIDE OIL AND GAS SERVICES LIMITED,08811231,IS_DIRECTLY_CONSOLIDATED_BY,False
969500MMPQVHK671GT54,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,5299005U0OZNHN0WV831,ENERGAS LIMITED,01603643,IS_DIRECTLY_CONSOLIDATED_BY,False
969500MMPQVHK671GT54,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,5299007XCZOO3GW2MK78,DI GLOBAL LIMITED,10397152,IS_DIRECTLY_CONSOLIDATED_BY,False
969500MMPQVHK671GT54,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,529900FOLL19K8OLI008,AIR LIQUIDE HEALTHCARE LIMITED,02230411,IS_DIRECTLY_CONSOLIDATED_BY,False
969500MMPQVHK671GT54,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,529900HPBKMUL9SEW230,AIR LIQUIDE UK LIMITED,00232592,IS_DIRECTLY_CONSOLIDATED_BY,False
969500MMPQVHK671GT54,L'AIR LIQUIDE SOCIETE ANONYME POUR L'ETUDE ET L'EXPLOITATION DES PROCEDES GEORGES CLAUDE,529900YNPIH4FJY90O60,AIR LIQUIDE LIMITED,02103630,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,5299002CRHOLJ5A5KL15,THALES AVIONICS LIMITED,00523160,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,5299006N6RLSQ1L5ZZ32,THALES MISSILE ELECTRONICS LIMITED,03004769,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,5299008GMAC1PPXUFP98,THALES TRANSPORT AND SECURITY LIMITED,03132438,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,5299009OOT2KKUDVG287,THALES ALENIA SPACE UK LIMITED,08647225,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,529900LRNTHR84V8V925,THALES CORPORATE SERVICES LIMITED,00959962,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,529900N6FZ14ONRL3T09,THALES GROUND TRANSPORTATION SYSTEMS UK LIMITED,05805963,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,529900PU375XQQD18K97,THALES UK LIMITED,00868273,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,529900Q3O7N07G3ONH51,THALES E-SECURITY LIMITED,02518805,IS_DIRECTLY_CONSOLIDATED_BY,False
529900FNDVTQJOVVPZ19,THALES,529900UHCNBOTSMBGH13,XPI SIMULATION LIMITED,05576728,IS_DIRECTLY_CONSOLIDATED_BY,False
